model_key,source_file,batch_id,batch_size,sum_prompt_len,max_prompt_len,sum_prompt_len_sq,duration_ms
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-579,1,16,16,256,31.136946054175496
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-580,1,15,15,225,31.969414092600346
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-581,1,15,15,225,32.90793695487082
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-582,1,13,13,169,32.12522901594639
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-583,1,1,1,1,12.092696968466043
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-584,1,16,16,256,30.19434097222984
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-585,1,5,5,25,30.740982154384255
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-586,1,5,5,25,30.224722810089588
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-587,1,13,13,169,32.0095990318805
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-588,1,8,8,64,32.19187189824879
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-589,1,13,13,169,31.643607886508107
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-590,1,13,13,169,33.619127003476024
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-591,1,16,16,256,31.87984391115606
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-592,1,13,13,169,31.885895878076553
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-593,1,2,2,4,34.096706891432405
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-594,1,16,16,256,32.834099140018225
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-595,1,8,8,64,31.741647981107235
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-596,1,7,7,49,34.36682908795774
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-597,1,15,15,225,41.812857845798135
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-598,1,4,4,16,41.90819105133414
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-599,1,14,14,196,42.29316511191428
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-600,1,14,14,196,44.2484668456018
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-601,1,6,6,36,44.16108597069979
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-602,1,3,3,9,43.33448503166437
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-603,1,16,16,256,45.78679194673896
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-604,1,7,7,49,44.119262835010886
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-605,1,11,11,121,46.367415925487876
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-606,1,11,11,121,43.504009023308754
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-607,1,10,10,100,37.576720817014575
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-608,1,13,13,169,41.55163117684424
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-609,1,6,6,36,48.875569831579924
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-610,1,10,10,100,43.910864973440766
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-611,1,5,5,25,45.774917816743255
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-612,2,19,16,265,53.601125022396445
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-613,1,12,12,144,48.761178040876985
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-614,1,5,5,25,37.7493710257113
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-615,1,15,15,225,47.091956017538905
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-616,1,12,12,144,42.93036391027272
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-617,1,11,11,121,47.211705008521676
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-618,1,11,11,121,45.290696900337934
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-619,1,15,15,225,40.39341397583485
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-620,1,12,12,144,42.07521001808345
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-621,1,7,7,49,40.36165098659694
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-622,1,7,7,49,41.15514806471765
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-623,1,14,14,196,43.40925486758351
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-624,1,9,9,81,43.8559481408447
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-625,1,1,1,1,12.25201808847487
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-626,1,15,15,225,46.589938923716545
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-627,1,14,14,196,44.25399680621922
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-628,1,6,6,36,45.202580047771335
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-629,1,9,9,81,34.956241957843304
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-630,1,14,14,196,35.17209109850228
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-631,1,14,14,196,34.25809508189559
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-632,1,3,3,9,35.35704012028873
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-633,1,10,10,100,32.609203131869435
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-634,1,9,9,81,40.604275884106755
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-635,1,13,13,169,41.51642182841897
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-636,1,7,7,49,42.48259006999433
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-637,1,9,9,81,35.405728965997696
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-638,1,12,12,144,35.09079595096409
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-639,1,10,10,100,37.38985094241798
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-640,1,7,7,49,32.50901307910681
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-641,1,9,9,81,39.63958681561053
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-642,1,1,1,1,12.201264966279268
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-643,1,9,9,81,34.72191700711846
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-644,1,14,14,196,33.727040980011225
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-645,1,12,12,144,39.59154989570379
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-646,1,5,5,25,35.7679040171206
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-647,1,12,12,144,35.384509013965726
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-648,1,14,14,196,38.37890783324838
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-649,1,3,3,9,36.79346293210983
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-650,1,12,12,144,31.432746909558773
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-651,1,11,11,121,35.954301012679935
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-652,1,1,1,1,11.944844154641032
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-653,1,5,5,25,42.65251103788614
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-654,1,1,1,1,12.105586007237434
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-655,1,11,11,121,37.677970016375184
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-656,1,4,4,16,34.190336940810084
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-657,1,14,14,196,33.423534128814936
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-658,1,16,16,256,31.889299163594842
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-659,1,12,12,144,33.5646269377321
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-660,1,3,3,9,35.882222931832075
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-661,1,9,9,81,34.09382002428174
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-662,1,2,2,4,32.36936405301094
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-663,1,3,3,9,41.53738194145262
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-664,1,7,7,49,32.646832056343555
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-665,1,10,10,100,37.59757592342794
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-666,1,5,5,25,37.800099002197385
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-667,1,10,10,100,37.0981500018388
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-668,1,9,9,81,30.04656988196075
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-669,1,12,12,144,31.97924792766571
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-670,1,14,14,196,37.024471210315824
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-671,1,9,9,81,35.62693693675101
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-672,1,11,11,121,29.751361813396215
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-673,1,15,15,225,36.07762302272022
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-674,1,9,9,81,36.587537033483386
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-675,1,4,4,16,33.36721612140536
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-676,1,10,10,100,32.207283889874816
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-677,1,2,2,4,33.58932491391897
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-678,1,12,12,144,41.038215858861804
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-679,1,8,8,64,28.980759903788567
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-680,1,6,6,36,33.69786590337753
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-681,1,2,2,4,31.399442115798593
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-682,1,14,14,196,33.65610702894628
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-683,1,12,12,144,34.6703240647912
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-684,1,16,16,256,29.271428007632494
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-685,1,4,4,16,37.72176685743034
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-686,1,3,3,9,33.190156100317836
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-687,1,9,9,81,31.79926984012127
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-688,1,13,13,169,35.6741058640182
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-689,1,6,6,36,30.12448106892407
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-690,1,5,5,25,34.618087112903595
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-691,1,4,4,16,32.7979801222682
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-692,1,7,7,49,32.385174883529544
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-693,1,8,8,64,32.734649954363704
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-694,1,15,15,225,28.27584487386048
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-695,1,4,4,16,36.79053112864494
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-696,1,7,7,49,27.304205810651183
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-697,1,15,15,225,32.11750811897218
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-698,1,16,16,256,31.401047948747873
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-699,1,15,15,225,29.83911312185228
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-700,1,15,15,225,30.72418295778334
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-701,1,13,13,169,31.157248886302114
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/users/rh/cuda_data/fit/llama_8B/prefill_batch_trace.jsonl.gz,1158130-702,1,1,1,1,11.983664007857442
