model_key,source_file,rate,batch_size,sum_prompt_len,max_prompt_len,sum_prompt_len_sq,duration_ms
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,637,637,405769,57.69452196545899
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,655,655,429025,58.20717313326895
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,459,459,210681,56.825408013537526
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,386,386,148996,53.26363304629922
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,440,440,193600,54.47832215577364
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,497,497,247009,63.99870500899851
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,466,466,217156,90.98588209599257
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,342,342,116964,65.73964096605778
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,681,681,463761,92.5426681060344
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,740,740,547600,67.28545110672712
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,745,745,555025,63.15446202643216
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,280,280,78400,59.62370499037206
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,331,331,109561,57.35824001021683
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,877,877,769129,67.38830311223865
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,568,568,322624,88.32395100034773
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,458,458,209764,78.16752488724887
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,782,782,611524,62.30820086784661
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,456,456,207936,54.94662607088685
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,275,275,75625,61.01950816810131
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,713,713,508369,60.04488002508879
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,257,257,66049,62.539424980059266
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,347,347,120409,88.91799696721137
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,279,279,77841,71.16670091636479
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,581,581,337561,62.908706022426486
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,257,257,66049,59.093203162774444
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,541,541,292681,60.22967514581978
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,363,363,131769,85.38613398559391
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,415,415,172225,60.56325393728912
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,819,819,670761,64.32872195728123
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,322,322,103684,58.535184944048524
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,248,248,61504,58.416116051375866
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,476,476,226576,63.18486202508211
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,501,501,251001,54.191380040720105
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,500,500,250000,62.71668500266969
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,259,259,67081,57.51874204725027
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,262,262,68644,55.746437050402164
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,135,135,18225,86.03266603313386
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,238,238,56644,81.14166790619493
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,51,51,2601,85.50976309925318
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,86,86,7396,84.08900117501616
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,110,110,12100,57.65935103408992
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,95,95,9025,58.34332318045199
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,46,46,2116,55.90260587632656
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,14,14,196,60.8455038163811
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,44,44,1936,62.89766589179635
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,160,160,25600,42.304849019274116
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,143,143,20449,63.79772396758199
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,132,132,17424,62.90694000199437
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,196,196,38416,55.96914887428284
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,124,124,15376,58.937998954206705
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,39,39,1521,65.76617294922471
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,172,172,29584,61.1126848962158
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,156,156,24336,57.01701110228896
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,15,15,225,60.11351593770087
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,204,204,41616,60.27049501426518
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,193,193,37249,62.27093003690243
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,159,159,25281,62.807963928207755
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,199,199,39601,59.55991195514798
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_3B/ascend-vllm-120-4.exp,4.0,1,6,6,36,57.5670360121876
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,910,910,828100,75.3911028150469
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,979,979,958441,70.45204006135464
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,1069,1069,1142761,80.87992505170405
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,957,957,915849,77.27856002748013
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,1205,1205,1452025,80.23316180333495
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,1106,1106,1223236,75.58456202968955
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,1359,1359,1846881,79.37708077952266
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,1174,1174,1378276,77.15786900371313
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,954,954,910116,486.08415201306343
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,1226,1226,1503076,77.09174207411706
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,825,825,680625,73.89398897066712
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,1180,1180,1392400,76.89383416436613
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,1477,1477,2181529,84.81989288702607
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,1401,1401,1962801,82.49688101932406
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,1284,1284,1648656,80.2399511449039
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,1458,1458,2125764,81.81548304855824
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,863,863,744769,113.5990780312568
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,1691,1691,2859481,98.7201239913702
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,916,916,839056,74.47788212448359
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,1054,1054,1110916,73.10639112256467
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,955,955,912025,72.01544009149075
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,1578,1578,2490084,86.51093300431967
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,1370,1370,1876900,80.50677482970059
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,942,942,887364,73.77783092670143
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,1115,1115,1243225,77.8562759514898
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,1254,1254,1572516,81.20773010887206
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,1030,1030,1060900,76.09584205783904
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,1389,1389,1929321,80.43968211859465
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,1112,1112,1236544,75.08059800602496
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,1088,1088,1183744,49.24308811314404
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,1422,1422,2022084,83.91899499110878
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,1213,1213,1471369,75.8056459017098
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,1397,1397,1951609,81.6078670322895
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,584,584,341056,63.60314320772886
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,445,445,198025,106.48244991898537
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,573,573,328329,94.00073112919927
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,434,434,188356,67.1154500450939
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,377,377,142129,74.20458481647074
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,872,872,760384,72.15122203342617
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,588,588,345744,69.01206192560494
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,278,278,77284,70.72362885810435
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,344,344,118336,67.62347999028862
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,427,427,182329,66.42243708483875
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,713,713,508369,105.95622495748103
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,566,566,320356,64.64089499786496
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,584,584,341056,71.26351003535092
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,368,368,135424,46.46986490115523
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,680,680,462400,69.79359011165798
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,765,765,585225,71.43355603329837
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,267,267,71289,69.42282104864717
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,596,596,355216,69.79000987485051
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,843,843,710649,80.19087207503617
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,765,765,585225,72.73343298584223
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,738,738,544644,71.49931415915489
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,251,251,63001,72.44488783180714
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,506,506,256036,68.36083717644215
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,496,496,246016,44.97918393462896
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,788,788,620944,72.09484605118632
/users/rh/.cache/modelscope/hub/models/LLM-Research/Meta-Llama-3.1-8B/converted_bin_v2,/tmp/cuda_data_fit_infer_batch_view/fit/llama_8B/ascend-vllm-120-1.5.exp,1.5,1,688,688,473344,47.09560819901526
